time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
101551261994,0.0,0.0,0.0,0.0,0.0,0.0
101598464159,0.0,0.0,0.0,0.0,0.0,0.0
101649949289,0.0,0.0,0.0,0.0,0.0,0.0
101700784623,0.0,0.0,0.0,0.0,0.0,0.0
101748145233,0.0,0.0,0.0,0.0,0.0,0.0
101799099233,0.0,0.0,0.0,0.0,0.0,0.0
101848350492,0.0,0.0,0.0,0.0,0.0,0.0
101898091714,0.0,0.0,0.0,0.0,0.0,0.0
101950318899,0.0,0.0,0.0,0.0,0.0,0.0
101998244769,0.0,0.0,0.0,0.0,0.0,0.0
102048628361,0.0,0.0,0.0,0.0,0.0,0.0
102098236935,0.0,0.0,0.0,0.0,0.0,0.0
102148174620,0.0,0.0,0.0,0.0,0.0,0.0
102200487158,0.0,0.0,0.0,0.0,0.0,0.0
102248817231,0.0,0.0,0.0,0.0,0.0,0.0
102298695490,0.0,0.0,0.0,0.0,0.0,0.0
102352814195,0.0,0.0,0.0,0.0,0.0,0.0
102398268619,0.0,0.0,0.0,0.0,0.0,0.0
102448448897,0.0,0.0,0.0,0.0,0.0,0.0
102499218638,0.0,0.0,0.0,0.0,0.0,0.0
102548264341,0.0,0.0,0.0,0.0,0.0,0.0
102601655305,0.0,0.0,0.0,0.0,0.0,0.0
102649159822,0.0,0.0,0.0,0.0,0.0,0.0
102699760434,0.0,0.0,0.0,0.0,0.0,0.0
102749686063,0.0,0.0,0.0,0.0,0.0,0.0
102798250729,0.0,0.0,0.0,0.0,0.0,0.0
102851436138,0.0,0.0,0.0,0.0,0.0,0.0
102898373470,0.0,0.0,0.0,0.0,0.0,0.0
102949230322,0.0,0.0,0.0,0.0,0.0,0.0
102999750674,0.0,0.0,0.0,0.0,0.0,0.0
103048271562,0.0,0.0,0.0,0.0,0.0,0.0
103098365025,0.0,0.0,0.0,0.0,0.0,0.0
103148920358,0.0,0.0,0.0,0.0,0.0,0.0
103198313025,0.0,0.0,0.0,0.0,0.0,0.0
103250248322,0.0,0.0,0.0,0.0,0.0,0.0
103298245599,0.0,0.0,0.0,0.0,0.0,0.0
103349582284,0.0,0.0,0.0,0.0,0.0,0.0
103398245506,0.0,0.0,0.0,0.0,0.0,0.0
103448168746,0.0,0.0,0.0,0.0,0.0,0.0
103502611841,0.0,0.0,0.0,0.0,0.0,0.0
103548299006,0.0,0.0,0.0,0.0,0.0,0.0
103600153673,0.0,0.0,0.0,0.0,0.0,0.0
103648882450,0.0,0.0,0.0,0.0,0.0,0.0
103698265654,0.0,0.0,0.0,0.0,0.0,0.0
103751854766,0.0,0.0,0.0,0.0,0.0,0.0
103802576470,0.0,0.0,0.0,0.0,0.0,0.0
103848925709,0.0,0.0,0.0,0.0,0.0,0.0
103898273968,0.0,0.0,0.0,0.0,0.0,0.0
103954021526,0.0,0.0,0.0,0.0,0.0,0.0
103998324709,0.0,0.0,0.0,0.0,0.0,0.0
104049765636,0.0,0.0,0.0,0.0,0.0,0.0
104098365431,0.0,0.0,0.0,0.0,0.0,0.0
104150136191,0.0,0.0,0.0,0.0,0.0,0.0
104201618266,0.0,0.0,0.0,0.0,0.0,0.0
104248363357,0.0,0.0,0.0,0.0,0.0,0.0
104299758654,0.0,0.0,0.0,0.0,0.0,0.0
104348328228,0.0,0.0,0.0,0.0,0.0,0.0
104398677821,0.0,0.0,0.0,0.0,0.0,0.0
104448327006,0.0,0.0,0.0,0.0,0.0,0.0
104498316876,0.0,0.0,0.0,0.0,0.0,0.0
104551959581,0.0,0.0,0.0,0.0,0.0,0.0
104598210913,0.0,0.0,0.0,0.0,0.0,0.0
104648163913,0.0,0.0,0.0,0.0,0.0,0.0
104700745507,0.0,0.0,0.0,0.0,0.0,0.0
104748517636,0.0,0.0,0.0,0.0,0.0,0.0
104799508469,0.0,0.0,0.0,0.0,0.0,0.0
104848274673,0.0,0.0,0.0,0.0,0.0,0.0
104898412951,0.0,0.0,0.0,0.0,0.0,0.0
104949732248,0.0,0.0,0.0,0.0,0.0,0.0
104998251117,0.0,0.0,0.0,0.0,0.0,0.0
105048494673,0.0,0.0,0.0,0.0,0.0,0.0
105098224877,0.0,0.0,0.0,0.0,0.0,0.0
105148211284,0.0,0.0,0.0,0.0,0.0,0.0
105199507729,0.0,0.0,0.0,0.0,0.0,0.0
105248233729,0.0,0.0,0.0,0.0,0.0,0.0
105299728711,0.0,0.0,0.0,0.0,0.0,0.0
105349126507,0.0,0.0,0.0,0.0,0.0,0.0
105398962952,0.0,0.0,0.0,0.0,0.0,0.0
105450956564,0.0,0.0,0.0,0.0,0.0,0.0
105498486378,0.0,0.0,0.0,0.0,0.0,0.0
105550307490,0.0,0.0,0.0,0.0,0.0,0.0
105598810304,0.0,0.0,0.0,0.0,0.0,0.0
105648398100,0.0,0.0,0.0,0.0,0.0,0.0
105698455378,0.0,0.0,0.0,0.0,0.0,0.0
105748406305,0.0,0.0,0.0,0.0,0.0,0.0
105798698009,0.0,0.0,0.0,0.0,0.0,0.0
105848635398,0.0,0.0,0.0,0.0,0.0,0.0
105898210101,0.0,0.0,0.0,0.0,0.0,0.0
105950760862,0.0,0.0,0.0,0.0,0.0,0.0
105998495972,0.0,0.0,0.0,0.0,0.0,0.0
106050097880,0.0,0.0,0.0,0.0,0.0,0.0
106100726733,0.0,0.0,0.0,0.0,0.0,0.0
106148287751,0.0,0.0,0.0,0.0,0.0,0.0
106198658214,0.0,0.0,0.0,0.0,0.0,0.0
106248265010,0.0,0.0,0.0,0.0,0.0,0.0
106298223862,0.0,0.0,0.0,0.0,0.0,0.0
106349734548,0.0,0.0,0.0,0.0,0.0,0.0
106398906381,0.0,0.0,0.0,0.0,0.0,0.0
106448444289,0.0,0.0,0.0,0.0,0.0,0.0
106498286826,0.0,0.0,0.0,0.0,0.0,0.0
106548203548,0.0,0.0,0.0,0.0,0.0,0.0
106603316532,0.0,0.0,0.0,0.0,0.0,0.0
106648202345,0.0,0.0,0.0,0.0,0.0,0.0
106700567013,0.0,0.0,0.0,0.0,0.0,0.0
106750223717,0.0,0.0,0.0,0.0,0.0,0.0
106798306402,0.0,0.0,0.0,0.0,0.0,0.0
106850142514,0.0,0.0,0.0,0.0,0.0,0.0
106898227884,0.0,0.0,0.0,0.0,0.0,0.0
106948277921,0.0,0.0,0.0,0.0,0.0,0.0
106999273588,0.0,0.0,0.0,0.0,0.0,0.0
107048535329,0.0,0.0,0.0,0.0,0.0,0.0
107098567644,0.0,0.0,0.0,0.0,0.0,0.0
107148222867,0.0,0.0,0.0,0.0,0.0,0.0
107198206608,0.0,0.0,0.0,0.0,0.0,0.0
107254250351,0.0,0.0,0.0,0.0,0.0,0.0
107299051201,0.0,0.0,0.0,0.0,0.0,0.0
107349080924,0.0,0.0,0.0,0.0,0.0,0.0
107400519943,0.0,0.0,0.0,0.0,0.0,0.0
107448231387,0.0,0.0,0.0,0.0,0.0,0.0
107498467406,0.0,0.0,0.0,0.0,0.0,0.0
107548259999,0.0,0.0,0.0,0.0,0.0,0.0
107598689499,0.0,0.0,0.0,0.0,0.0,0.0
107651961260,0.0,0.0,0.0,0.0,0.0,0.0
107698448407,0.0,0.0,0.0,0.0,0.0,0.0
107748393926,0.0,0.0,0.0,0.0,0.0,0.0
107799209260,0.0,0.0,0.0,0.0,0.0,0.0
107848152871,0.0,0.0,0.0,0.0,0.0,0.0
107899033890,0.0,0.0,0.0,0.0,0.0,0.0
107949339261,0.0,0.0,0.0,0.0,0.0,0.0
107998261243,0.0,0.0,0.0,0.0,0.0,0.0
108048739799,0.0,0.0,0.0,0.0,0.0,0.0
108098250170,0.0,0.0,0.0,0.0,0.0,0.0
108148269540,0.0,0.0,0.0,0.0,0.0,0.0
108199668338,0.0,0.0,0.0,0.0,0.0,0.0
108248259763,0.0,0.0,0.0,0.0,0.0,0.0
108298577060,0.0,0.0,0.0,0.0,0.0,0.0
108348248616,0.0,0.0,0.0,0.0,0.0,0.0
108398256709,0.0,0.0,0.0,0.0,0.0,0.0
108455237323,0.0,0.0,0.0,0.0,0.0,0.0
108498236858,0.0,0.0,0.0,0.0,0.0,0.0
108551247267,0.0,0.0,0.0,0.0,0.0,0.0
108598741951,0.0,0.0,0.0,0.0,0.0,0.0
108648331137,0.0,0.0,0.0,0.0,0.0,0.0
108699525138,0.0,0.0,0.0,0.0,0.0,0.0
108748284193,0.0,0.0,0.0,0.0,0.0,0.0
108798259101,0.0,0.0,0.0,0.0,0.0,0.0
108851346862,0.0,0.0,0.0,0.0,0.0,0.0
108898360880,0.0,0.0,0.0,0.0,0.0,0.0
108948641288,0.0,0.0,0.0,0.0,0.0,0.0
108998259900,0.0,0.0,0.0,0.0,0.0,0.0
109052181031,0.0,0.0,0.0,0.0,0.0,0.0
109099949401,0.0,0.0,0.0,0.0,0.0,0.0
109148884512,0.0,0.0,0.0,0.0,0.0,0.0
109201494699,0.0,0.0,0.0,0.0,0.0,0.0
109249699532,0.0,0.0,0.0,0.0,0.0,0.0
109298220773,0.0,0.0,0.0,0.0,0.0,0.0
109348602718,0.0,0.0,0.0,0.0,0.0,0.0
109398232348,0.0,0.0,0.0,0.0,0.0,0.0
109448371182,0.0,0.0,0.0,0.0,0.0,0.0
109499255146,0.0,0.0,0.0,0.0,0.0,0.0
109548264238,0.0,0.0,0.0,0.0,0.0,0.0
109598356961,0.0,0.0,0.0,0.0,0.0,0.0
109648366517,0.0,0.0,0.0,0.0,0.0,0.0
109698234203,0.0,0.0,0.0,0.0,0.0,0.0
109749254408,0.0,0.0,0.0,0.0,0.0,0.0
109798231797,0.0,0.0,0.0,0.0,0.0,0.0
109852345614,0.0,0.0,0.0,0.0,0.0,0.0
109900892521,0.0,0.0,0.0,0.0,0.0,0.0
109948258206,0.0,0.0,0.0,0.0,0.0,0.0
109999038670,0.0,0.0,0.0,0.0,0.0,0.0
110048183763,0.0,0.0,0.0,0.0,0.0,0.0
110098294948,0.0,0.0,0.0,0.0,0.0,0.0
110151512543,0.0,0.0,0.0,0.0,0.0,0.0
110198212542,0.0,0.0,0.0,0.0,0.0,0.0
110248269228,0.0,0.0,0.0,0.0,0.0,0.0
110298323728,0.0,0.0,0.0,0.0,0.0,0.0
110348360988,0.0,0.0,0.0,0.0,0.0,0.0
110399053822,0.0,0.0,0.0,0.0,0.0,0.0
110448824045,0.0,0.0,0.0,0.0,0.0,0.0
110499496713,0.0,0.0,0.0,0.0,0.0,0.0
110552022344,0.0,0.0,0.0,0.0,0.0,0.0
110598369602,0.0,0.0,0.0,0.0,0.0,0.0
110648358862,0.0,0.0,0.0,0.0,0.0,0.0
110698206030,0.0,0.0,0.0,0.0,0.0,0.0
110748228845,0.0,0.0,0.0,0.0,0.0,0.0
110799757939,0.0,0.0,0.0,0.0,0.0,0.0
110848249013,0.0,0.0,0.0,0.0,0.0,0.0
110900267959,0.0,0.0,0.0,0.0,0.0,0.0
110948228848,0.0,0.0,0.0,0.0,0.0,0.0
110998393849,0.0,0.0,0.0,0.0,0.0,0.0
111051756017,0.0,0.0,0.0,0.0,0.0,0.0
111098693035,0.0,0.0,0.0,0.0,0.0,0.0
111150390740,0.0,0.0,0.0,0.0,0.0,0.0
111200551259,0.0,0.0,0.0,0.0,0.0,0.0
111248188259,0.0,0.0,0.0,0.0,0.0,0.0
111298929594,0.0,0.0,0.0,0.0,0.0,0.0
111348219631,0.0,0.0,0.0,0.0,0.0,0.0
111398317539,0.0,0.0,0.0,0.0,0.0,0.0
111449907466,0.0,0.0,0.0,0.0,0.0,0.0
111498179948,0.0,0.0,0.0,0.0,0.0,0.0
111548523671,0.0,0.0,0.0,0.0,0.0,0.0
111598203690,0.0,0.0,0.0,0.0,0.0,0.0
111648187709,0.0,0.0,0.0,0.0,0.0,0.0
111700259303,0.0,0.0,0.0,0.0,0.0,0.0
111748246933,0.0,0.0,0.0,0.0,0.0,0.0
111798822841,0.0,0.0,0.0,0.0,0.0,0.0
111851849825,0.0,0.0,0.0,0.0,0.0,0.0
111898128472,0.0,0.0,0.0,0.0,0.0,0.0
111949129936,0.0,0.0,0.0,0.0,0.0,0.0
111998356992,0.0,0.0,0.0,0.0,0.0,0.0
112048298697,0.0,0.0,0.0,0.0,0.0,0.0
112098264772,0.0,0.0,0.0,0.0,0.0,0.0
112148311106,0.0,0.0,0.0,0.0,0.0,0.0
112198131977,0.0,0.0,0.0,0.0,0.0,0.0
112248243385,0.0,0.0,0.0,0.0,0.0,0.0
112298190682,0.0,0.0,0.0,0.0,0.0,0.0
112350449721,0.0,0.0,0.0,0.0,0.0,0.0
112398461295,0.0,0.0,0.0,0.0,0.0,0.0
112450134796,0.0,0.0,0.0,0.0,0.0,0.0
112502792909,0.0,0.0,0.0,0.0,0.0,0.0
112548443112,0.0,0.0,0.0,0.0,0.0,0.0
112598513465,0.0,0.0,0.0,0.0,0.0,0.0
112648879021,0.0,0.0,0.0,0.0,0.0,0.0
112698351633,0.0,0.0,0.0,0.0,0.0,0.0
112749030949,0.0,0.0,0.0,0.0,0.0,0.0
112798323505,0.0,0.0,0.0,0.0,0.0,0.0
112852223174,0.0,0.0,0.0,0.0,0.0,0.0
112900959397,0.0,0.0,0.0,0.0,0.0,0.0
112948202063,0.0,0.0,0.0,0.0,0.0,0.0
113000048583,0.0,0.0,0.0,0.0,0.0,0.0
113048324010,0.0,0.0,0.0,0.0,0.0,0.0
113098938714,0.0,0.0,0.0,0.0,0.0,0.0
113150365679,0.0,0.0,0.0,0.0,0.0,0.0
113198285142,0.0,0.0,0.0,0.0,0.0,0.0
113248408143,0.0,0.0,0.0,0.0,0.0,0.0
113298258069,0.0,0.0,0.0,0.0,0.0,0.0
113348849515,0.0,0.0,0.0,0.0,0.0,0.0
113401285221,0.0,0.0,0.0,0.0,0.0,0.0
113448267887,0.0,0.0,0.0,0.0,0.0,0.0
113499498555,0.0,0.0,0.0,0.0,0.0,0.0
113548257574,0.0,0.0,0.0,0.0,0.0,0.0
113599800575,0.0,0.0,0.0,0.0,0.0,0.0
113650040021,0.0,0.0,0.0,0.0,0.0,0.0
113698284132,0.0,0.0,0.0,0.0,0.0,0.0
113748386004,0.0,0.0,0.0,0.0,0.0,0.0
113798920505,0.0,0.0,0.0,0.0,0.0,0.0
113848637765,0.0,0.0,0.0,0.0,0.0,0.0
113900404118,0.0,0.0,0.0,0.0,0.0,0.0
113948255637,0.0,0.0,0.0,0.0,0.0,0.0
114000740361,0.0,0.0,0.0,0.0,0.0,0.0
114048524713,0.0,0.0,0.0,0.0,0.0,0.0
114098226473,0.0,0.0,0.0,0.0,0.0,0.0
114148637215,0.0,0.0,0.0,0.0,0.0,0.0
114198190938,0.0,0.0,0.0,0.0,0.0,0.0
114253695015,0.0,0.0,0.0,0.0,0.0,0.0
114298633329,0.0,0.0,0.0,0.0,0.0,0.0
114349874275,0.0,0.0,0.0,0.0,0.0,0.0
114400565813,0.0,0.0,0.0,0.0,0.0,0.0
114448309498,0.0,0.0,0.0,0.0,0.0,0.0
114498684444,0.0,0.0,0.0,0.0,0.0,0.0
114548269260,0.0,0.0,0.0,0.0,0.0,0.0
114598272724,0.0,0.0,0.0,0.0,0.0,0.0
114649885114,0.0,0.0,0.0,0.0,0.0,0.0
114698271466,0.0,0.0,0.0,0.0,0.0,0.0
114748210949,0.0,0.0,0.0,0.0,0.0,0.0
114798235469,0.0,0.0,0.0,0.0,0.0,0.0
114848151155,0.0,0.0,0.0,0.0,0.0,0.0
114900050008,0.0,0.0,0.0,0.0,0.0,0.0
114948336564,0.0,0.0,0.0,0.0,0.0,0.0
114998359732,0.0,0.0,0.0,0.0,0.0,0.0
115051284549,0.0,0.0,0.0,0.0,0.0,0.0
115098226327,0.0,0.0,0.0,0.0,0.0,0.0
115148610346,0.0,0.0,0.0,0.0,0.0,0.0
115198304496,0.0,0.0,0.0,0.0,0.0,0.0
115248262311,0.0,0.0,0.0,0.0,0.0,0.0
115302403888,0.0,0.0,0.0,0.0,0.0,0.0
115348201554,0.0,0.0,0.0,0.0,0.0,0.0
115398842611,0.0,0.0,0.0,0.0,0.0,0.0
115448977427,0.0,0.0,0.0,0.0,0.0,0.0
115498526502,0.0,0.0,0.0,0.0,0.0,0.0
115549915744,0.0,0.0,0.0,0.0,0.0,0.0
115598368782,0.0,0.0,0.0,0.0,0.0,0.0
115648443264,0.0,0.0,0.0,0.0,0.0,0.0
115700373285,0.0,0.0,0.0,0.0,0.0,0.0
115748237156,0.0,0.0,0.0,0.0,0.0,0.0
115798459083,0.0,0.0,0.0,0.0,0.0,0.0
115848300380,0.0,0.0,0.0,0.0,0.0,0.0
115898337659,0.0,0.0,0.0,0.0,0.0,0.0
115953215125,0.0,0.0,0.0,0.0,0.0,0.0
115998942717,0.0,0.0,0.0,0.0,0.0,0.0
116048997663,0.0,0.0,0.0,0.0,0.0,0.0
116098186330,0.0,0.0,0.0,0.0,0.0,0.0
116149404776,0.0,0.0,0.0,0.0,0.0,0.0
116199997778,0.0,0.0,0.0,0.0,0.0,0.0
116248293871,0.0,0.0,0.0,0.0,0.0,0.0
116298672965,0.0,0.0,0.0,0.0,0.0,0.0
116351477726,0.0,0.0,0.0,0.0,0.0,0.0
116398261578,0.0,0.0,0.0,0.0,0.0,0.0
116449078154,0.0,0.0,0.0,0.0,0.0,0.0
116498310117,0.0,0.0,0.0,0.0,0.0,0.0
116548319304,0.0,0.0,0.0,0.0,0.0,0.0
116599332139,0.0,0.0,0.0,0.0,0.0,0.0
116648253436,0.0,0.0,0.0,0.0,0.0,0.0
116698384437,0.0,0.0,0.0,0.0,0.0,0.0
116748498049,0.0,0.0,0.0,0.0,0.0,0.0
116798262902,0.0,0.0,0.0,0.0,0.0,0.0
116853951702,0.0,0.0,0.0,0.0,0.0,0.0
116898468627,0.0,0.0,0.0,0.0,0.0,0.0
116948883795,0.0,0.0,0.0,0.0,0.0,0.0
116998259278,0.0,0.0,0.0,0.0,0.0,0.0
117048394927,0.0,0.0,0.0,0.0,0.0,0.0
117100383411,0.0,0.0,0.0,0.0,0.0,0.0
117148502300,0.0,0.0,0.0,0.0,0.0,0.0
117200236821,0.0,0.0,0.0,0.0,0.0,0.0
117250947915,0.0,0.0,0.0,0.0,0.0,0.0
117298235082,0.0,0.0,0.0,0.0,0.0,0.0
117348306787,0.0,0.0,0.0,0.0,0.0,0.0
117398149566,0.0,0.0,0.0,0.0,0.0,0.0
117448177196,0.0,0.0,0.0,0.0,0.0,0.0
117499578272,0.0,0.0,0.0,0.0,0.0,0.0
117548280847,0.0,0.0,0.0,0.0,0.0,0.0
117598376534,0.0,0.0,0.0,0.0,0.0,0.0
117648233442,0.0,0.0,0.0,0.0,0.0,0.0
117698264944,0.0,0.0,0.0,0.0,0.0,0.0
117750676761,0.0,0.0,0.0,0.0,0.0,0.0
117798755947,0.0,0.0,0.0,0.0,0.0,0.0
117851641005,0.0,0.0,0.0,0.0,0.0,0.0
117898278782,0.0,0.0,0.0,0.0,0.0,0.0
117948234321,0.0,0.0,0.0,0.0,0.0,0.0
118001238490,0.0,0.0,0.0,0.0,0.0,0.0
118048173916,0.0,0.0,0.0,0.0,0.0,0.0
118100166307,0.0,0.0,0.0,0.0,0.0,0.0
118150052882,0.0,0.0,0.0,0.0,0.0,0.0
118198282920,0.0,0.0,0.0,0.0,0.0,0.0
118248987385,0.0,0.0,0.0,0.0,0.0,0.0
118298234478,0.0,0.0,0.0,0.0,0.0,0.0
118348242906,0.0,0.0,0.0,0.0,0.0,0.0
118400839389,0.0,0.0,0.0,0.0,0.0,0.0
118448688982,0.0,0.0,0.0,0.0,0.0,0.0
118498538317,0.0,0.0,0.0,0.0,0.0,0.0
118548335189,0.0,0.0,0.0,0.0,0.0,0.0
118598274931,0.0,0.0,0.0,0.0,0.0,0.0
118654694657,0.0,0.0,0.0,0.0,0.0,0.0
118698346211,0.0,0.0,0.0,0.0,0.0,0.0
118750754084,0.0,0.0,0.0,0.0,0.0,0.0
118800125197,0.0,0.0,0.0,0.0,0.0,0.0
118848182253,0.0,0.0,0.0,0.0,0.0,0.0
118898339125,0.0,0.0,0.0,0.0,0.0,0.0
118948251404,0.0,0.0,0.0,0.0,0.0,0.0
118998211331,0.0,0.0,0.0,0.0,0.0,0.0
119048733185,0.0,0.0,0.0,0.0,0.0,0.0
119098236167,0.0,0.0,0.0,0.0,0.0,0.0
119149065428,0.0,0.0,0.0,0.0,0.0,0.0
119198220948,0.0,0.0,0.0,0.0,0.0,0.0
119248762153,0.0,0.0,0.0,0.0,0.0,0.0
119298520599,0.0,0.0,0.0,0.0,0.0,0.0
119348696453,0.0,0.0,0.0,0.0,0.0,0.0
119399969454,0.0,0.0,0.0,0.0,0.0,0.0
119448903955,0.0,0.0,0.0,0.0,0.0,0.0
119498656772,0.0,0.0,0.0,0.0,0.0,0.0
119548494717,0.0,0.0,0.0,0.0,0.0,0.0
119598961571,0.0,0.0,0.0,0.0,0.0,0.0
119648554239,0.0,0.0,0.0,0.0,0.0,0.0
119698137148,0.0,0.0,0.0,0.0,0.0,0.0
119748219057,0.0,0.0,0.0,0.0,0.0,0.0
119800734633,0.0,0.0,0.0,0.0,0.0,0.0
119848383523,0.0,0.0,0.0,0.0,0.0,0.0
119900996488,0.0,0.0,0.0,0.0,0.0,0.0
119952922028,0.0,0.0,0.0,0.0,0.0,0.0
119998231787,0.0,0.0,0.0,0.0,0.0,0.0
120051204234,0.0,0.0,0.0,0.0,0.0,0.0
120098058623,0.0,0.0,0.0,0.0,0.0,0.0
120148285217,0.0,0.0,0.0,0.0,0.0,0.0
120201879072,0.0,0.0,0.0,0.0,0.0,0.0
120248457035,0.0,0.0,0.0,0.0,0.0,0.0
120299841611,-0.0,0.0,2.0,0.0,0.0,0.0
120348275427,-0.0,0.0,2.0,0.0,0.0,0.0
120398334521,-0.0,0.0,2.0,0.0,0.0,0.0
120452817969,-0.0,0.0,2.0,0.0,0.0,0.0
120498253450,-0.0,0.0,2.0,0.0,0.0,0.0
120549683045,-0.0,0.0,2.0,0.0,0.0,0.0
120598246323,-0.0,0.0,2.0,0.0,0.0,0.0
120648328270,-0.0,0.0,2.0,0.0,0.0,0.0
120702482403,-0.0,0.0,2.0,0.0,0.0,0.0
120748657106,-0.0,0.0,2.0,0.0,0.0,0.0
120799808053,-0.0,0.0,2.0,0.0,0.0,0.0
120853204871,-0.0,0.0,2.0,0.0,0.0,0.0
120898225315,-0.0,0.0,2.0,0.0,0.0,0.0
120948817983,-0.0,0.0,2.0,0.0,0.0,0.0
120998233059,-0.0,0.0,2.0,0.0,0.0,0.0
121048336560,-0.0,0.0,2.0,0.0,0.0,0.0
121101644119,-0.0,0.0,2.0,0.0,0.0,0.0
121148147341,-0.0,0.0,2.0,0.0,0.0,0.0
121198577862,-0.0,0.0,2.0,0.0,0.0,0.0
121254295588,-0.0,0.0,2.0,0.0,0.0,0.0
121298263754,-0.0,0.0,2.0,0.0,0.0,0.0
121348633737,-0.0,0.0,2.0,0.0,0.0,0.0
121398253627,-0.0,0.0,2.0,0.0,0.0,0.0
121448269555,-0.0,0.0,2.0,0.0,0.0,0.0
121501820465,-0.0,0.0,2.0,0.0,0.0,0.0
121548404706,-0.0,0.0,2.0,0.0,0.0,0.0
121599901171,-0.0,0.0,2.0,0.0,0.0,0.0
121648260506,-0.0,0.0,2.0,0.0,0.0,0.0
121698916100,-0.0,0.0,2.0,0.0,0.0,0.0
121751248140,-0.0,0.0,2.0,0.0,0.0,0.0
121798329918,-0.0,0.0,2.0,0.0,0.0,0.0
121849022569,-0.0,0.0,2.0,0.0,0.0,0.0
121901082886,-0.0,0.0,2.0,0.0,0.0,0.0
121948222849,-0.0,0.0,2.0,0.0,0.0,0.0
122001091223,-0.0,0.0,2.0,0.0,0.0,0.0
122048402983,-0.0,0.0,2.0,0.0,0.0,0.0
122100139559,-0.0,0.0,2.0,0.0,0.0,0.0
122148306690,-0.0,0.0,2.0,0.0,0.0,0.0
122198314395,-0.0,0.0,2.0,0.0,0.0,0.0
122249254786,-0.0,0.0,2.0,0.0,0.0,0.0
122298397288,-0.0,0.0,2.0,0.0,0.0,0.0
122348318919,-0.0,0.0,2.0,0.0,0.0,0.0
122403975090,-0.0,0.0,2.0,0.0,0.0,0.0
122448199737,-0.0,0.0,2.0,0.0,0.0,0.0
122499656350,-0.0,0.0,2.0,0.0,0.0,0.0
122548238926,-0.0,0.0,2.0,0.0,0.0,0.0
122598879891,-0.0,0.0,2.0,0.0,0.0,0.0
122650212800,-0.0,0.0,2.0,0.0,0.0,0.0
122698387672,-0.0,0.0,2.0,0.0,0.0,0.0
122749493989,-0.0,0.0,2.0,0.0,0.0,0.0
122798816250,-0.0,0.0,2.0,0.0,0.0,0.0
122848268177,-0.0,0.0,2.0,0.0,0.0,0.0
122899983865,-0.0,0.0,2.0,0.0,0.0,0.0
122948313570,-0.0,0.0,2.0,0.0,0.0,0.0
123000954350,-0.0,0.0,2.0,0.0,0.0,0.0
123050688482,-0.0,0.0,2.0,0.0,0.0,0.0
123098245205,-0.0,0.0,2.0,0.0,0.0,0.0
123148540966,-0.0,0.0,2.0,0.0,0.0,0.0
123198478468,-0.0,0.0,2.0,0.0,0.0,0.0
123248317210,-0.0,0.0,2.0,0.0,0.0,0.0
123299861935,-0.0,0.0,2.0,0.0,0.0,0.0
123348265621,-0.0,0.0,2.0,0.0,0.0,0.0
123401247976,-0.0,0.0,2.0,0.0,0.0,0.0
123448653625,-0.0,0.0,2.0,0.0,0.0,0.0
123498292590,-0.0,0.0,2.0,0.0,0.0,0.0
123550259796,-0.0,0.0,2.0,0.0,0.0,0.0
123598271390,-0.0,0.0,2.0,0.0,0.0,0.0
123649200633,-0.0,0.0,2.0,0.0,0.0,0.0
123698761727,-0.0,0.0,2.0,0.0,0.0,0.0
123748196969,-0.0,0.0,2.0,0.0,0.0,0.0
123799167861,-0.0,0.0,2.0,0.0,0.0,0.0
123849604789,-0.0,0.0,2.0,0.0,0.0,0.0
123898716012,-0.0,0.0,2.0,0.0,0.0,0.0
123950121181,-0.0,0.0,2.0,0.0,0.0,0.0
123998248127,-0.0,0.0,2.0,0.0,0.0,0.0
124048898166,-0.0,0.0,2.0,0.0,0.0,0.0
124098435816,-0.0,0.0,2.0,0.0,0.0,0.0
124148251707,-0.0,0.0,2.0,0.0,0.0,0.0
124199028542,-0.0,0.0,2.0,0.0,0.0,0.0
124248237322,7.0,0.0,1.0,0.0,0.0,0.0
124300279750,7.0,0.0,1.0,0.0,0.0,0.0
124348203455,7.0,0.0,1.0,0.0,0.0,0.0
124399236606,7.0,0.0,1.0,0.0,0.0,0.0
124450725386,7.0,0.0,1.0,0.0,0.0,0.0
124498530868,7.0,0.0,1.0,0.0,0.0,0.0
124551263853,7.0,0.0,1.0,0.0,0.0,0.0
124598261224,7.0,0.0,1.0,0.0,0.0,0.0
124648240133,7.0,0.0,1.0,0.0,0.0,0.0
124701229785,7.0,0.0,1.0,0.0,0.0,0.0
124748520693,7.0,0.0,1.0,0.0,0.0,0.0
124799462288,7.0,0.0,1.0,0.0,0.0,0.0
124851679069,7.0,0.0,1.0,0.0,0.0,0.0
124898350940,7.0,0.0,1.0,0.0,0.0,0.0
124951364202,7.0,0.0,1.0,0.0,0.0,0.0
124998225036,7.0,0.0,1.0,0.0,0.0,0.0
125049179076,7.0,0.0,1.0,0.0,0.0,0.0
125099730189,7.0,0.0,1.0,0.0,0.0,0.0
125148243394,7.0,0.0,1.0,0.0,0.0,0.0
125200110823,7.0,0.0,1.0,0.0,0.0,0.0
125248308231,7.0,0.0,1.0,0.0,0.0,0.0
125298845030,7.0,0.0,1.0,0.0,0.0,0.0
125349161736,7.0,0.0,1.0,0.0,0.0,0.0
125398293645,7.0,0.0,1.0,0.0,0.0,0.0
